fundingTime,fundingRate,markPrice
1740700800001,9.16e-05,0.4248
1740729600000,2.932e-05,0.38980701
1740758400000,5.799e-05,0.4172
1740787200000,0.0001,0.4217
1740816000000,0.0001,0.41801176
1740844800001,3.895e-05,0.40911184
1740873600000,0.0001,0.4176
1740902400000,4.158e-05,0.4172
1740931200000,5.558e-05,0.4214
1740960000001,0.0001,0.46282505
1740988800000,-1.877e-05,0.4333
1741017600000,1.234e-05,0.4216
1741046400001,-0.00019828,0.39146732
1741075200005,-9.924e-05,0.3756
1741104000000,-5.202e-05,0.37196303
1741132800000,-1.86e-06,0.3796
1741161600000,-6.961e-05,0.3825422
1741190400000,4.354e-05,0.41520654
1741219200000,-5.265e-05,0.4147
1741248000001,9.214e-05,0.42125171
1741276800000,8.165e-05,0.4162
1741305600000,-2.865e-05,0.4035
1741334400001,5.951e-05,0.4064
1741363200000,9.998e-05,0.40916956
1741392000000,0.0001,0.3946
1741420800001,-3.059e-05,0.38802191
1741449600001,-2.684e-05,0.39
1741478400001,4.421e-05,0.3977
1741507200000,-4.615e-05,0.3878
1741536000000,-0.00013144,0.3682
1741564800000,-0.00020894,0.3492
1741593600000,-9.906e-05,0.3596
1741622400000,-2.965e-05,0.34470434
1741651200000,-0.00010294,0.3201
1741680000000,2.465e-05,0.3307
1741708800001,9.934e-05,0.3303
1741737600000,9.561e-05,0.3374
1741766400000,5.867e-05,0.3383
1741795200001,0.0001,0.33764818
1741824000000,0.0001,0.3484
1741852800000,0.0001,0.3423
1741881600000,5.867e-05,0.3415
1741910400000,0.0001,0.34360107
1741939200000,5.737e-05,0.3472
1741968000000,7.917e-05,0.36029504
1741996800000,0.0001,0.3587
1742025600000,5.623e-05,0.35989596
1742054400000,8.47e-06,0.3629
1742083200000,-2.857e-05,0.364
1742112000000,0.0001,0.3626
1742140800000,-1.662e-05,0.34905513
1742169600000,-4.1e-05,0.34802968
1742198400000,0.0001,0.3657
1742227200000,6.578e-05,0.36847498
1742256000000,7.716e-05,0.3696
1742284800000,3.758e-05,0.36240572
1742313600000,-3.6e-07,0.3556
1742342400000,0.0001,0.37141078
1742371200000,0.0001,0.3679
1742400000000,7.365e-05,0.3849
1742428800000,0.0001,0.3848
1742457600000,7.63e-05,0.3751
1742486400000,8.195e-05,0.37117589
1742515200000,6.79e-05,0.37547835
1742544000000,7.53e-05,0.3716
1742572800000,3.336e-05,0.36044185
1742601600000,-9.14e-06,0.3595
1742630400004,6.674e-05,0.36611119
1742659200000,2.199e-05,0.36513123
1742688000000,7.97e-06,0.36482359
1742716800000,8.884e-05,0.3725
1742745600000,-5.27e-06,0.3675169
1742774400000,0.0001,0.3684
1742803200000,0.0001,0.38079809
1742832000000,0.0001,0.39020724
1742860800001,0.0001,0.39080957
1742889600000,0.0001,0.38711229
1742918400000,5.428e-05,0.3907
1742947200000,0.0001,0.3933
1742976000000,0.0001,0.4003
1743004800001,-1.802e-05,0.38517571
1743033600001,0.0001,0.3817
1743062400001,4.765e-05,0.38627109
1743091200002,5.756e-05,0.3832
1743120000001,7.085e-05,0.3841
1743148800001,2.275e-05,0.3583
1743177600000,-0.00016795,0.34803357
1743206400000,-0.00018688,0.34762933
1743235200000,3.279e-05,0.3354
1743264000000,-0.00016179,0.33240748
1743292800000,-2.801e-05,0.3308
1743321600000,-7.456e-05,0.33460186
1743350400000,-5.058e-05,0.33240869
1743379200000,-0.00016461,0.33184071
1743408000000,-6.347e-05,0.3249
1743436800000,2.653e-05,0.33227465
1743465600000,-1.882e-05,0.32773738
1743494400001,-1.663e-05,0.33427074
1743523200000,8.941e-05,0.3398
1743552000001,0.0001,0.3332
1743580800000,8.77e-06,0.32060338
1743609600000,-1.629e-05,0.33262647
1743638400000,8.533e-05,0.3069
1743667200000,-2.451e-05,0.30699014
1743696000000,-3.483e-05,0.30155564
1743724800000,-0.00014367,0.3104
1743753600000,2.177e-05,0.31573087
1743782400000,6.189e-05,0.3108
1743811200000,0.0001,0.3124
1743840000000,0.0001,0.3134
1743868800000,9.027e-05,0.30688624
1743897600000,3.537e-05,0.3088
1743926400000,4.258e-05,0.3026
1743955200002,-3.251e-05,0.2958
1743984000000,-6.983e-05,0.26797273
1744012800000,3.978e-05,0.25115672
1744041600000,3.72e-05,0.27431039
1744070400000,6.279e-05,0.2742
1744099200000,9.337e-05,0.2704
1744128000000,4.49e-05,0.2726
1744156800000,9.757e-05,0.26426643
1744185600001,0.0001,0.27335682
1744214400000,7.89e-05,0.2757
1744243200000,0.0001,0.29330745
1744272000000,0.0001,0.28410225
1744300800000,3.963e-05,0.27683296
1744329600001,5.836e-05,0.28610449
1744358400000,3.761e-05,0.293
1744387200000,9.39e-05,0.29415155
1744416000000,7.712e-05,0.29482758
1744444800001,6.484e-05,0.3003
1744473600000,4.853e-05,0.31019378
1744502400000,9.575e-05,0.3108
1744531200000,7.764e-05,0.30627608
1744560000000,8.79e-05,0.30214085
1744588800000,0.0001,0.3004
1744617600000,1.81e-05,0.2997
1744646400000,-1.617e-05,0.2952
1744675200000,2.913e-05,0.29561395
1744704000000,-5.745e-05,0.29390396
1744732800001,4.971e-05,0.2892
1744761600000,1.767e-05,0.27958775
1744790400000,-7.907e-05,0.2763
1744819200000,-4.331e-05,0.28017548
1744848000001,3.326e-05,0.2786
1744876800000,0.0001,0.2829
1744905600001,-7.971e-05,0.2803
1744934400000,2.25e-05,0.2823
1744963200000,0.0001,0.2893
1744992000000,0.0001,0.28851575
1745020800000,0.0001,0.2907
1745049600000,0.0001,0.2941
1745078400000,0.0001,0.2965
1745107200000,0.0001,0.3004
1745136000000,0.0001,0.3017
1745164800000,0.0001,0.298
1745193600000,0.0001,0.30443753
1745222400005,0.0001,0.3132
1745251200003,9.173e-05,0.31115834
1745280000008,-4.491e-05,0.29921492
1745308800000,-5.759e-05,0.30144043
1745337600000,2.897e-05,0.3104
1745366400000,8.966e-05,0.32203432
1745395200002,0.0001,0.32755751
1745424000000,0.0001,0.32916951
1745452800000,8.289e-05,0.33890003
1745481600001,0.0001,0.3302
1745510400001,9.816e-05,0.3410567
1745539200007,0.0001,0.34209827
1745568000002,0.0001,0.3456
1745596800003,1.359e-05,0.3481
1745625600002,0.0001,0.34624519
1745654400000,6.002e-05,0.3515
1745683200002,0.0001,0.3511
1745712000001,5.222e-05,0.35233586
1745740800000,9.366e-05,0.34191979
1745769600000,4.599e-05,0.3349
1745798400001,-0.00010647,0.3356
1745827200003,2.689e-05,0.34420965
1745856000005,1.045e-05,0.3317303
1745884800000,0.0001,0.3357
1745913600000,5.645e-05,0.34082993
1745942400010,-7.42e-06,0.3349
1745971200001,-4.811e-05,0.32775092
1746000000000,-2.598e-05,0.3257
1746028800003,-4.785e-05,0.32273623
1746057600000,3.722e-05,0.3257
1746086400000,6.703e-05,0.3307
1746115200001,7.942e-05,0.3403
1746144000000,0.0001,0.33923568
1746172800000,0.0001,0.3339
1746201600003,0.0001,0.33762113
1746230400000,1.559e-05,0.3386
1746259200000,3.995e-05,0.3325
1746288000000,-0.00011859,0.32990292
1746316800001,-6.334e-05,0.3195
1746345600001,-0.00014927,0.31935754
1746374400002,-2.05e-05,0.3148
1746403200000,3.01e-05,0.31044221
1746432000000,-9.523e-05,0.3194892
1746460800006,1.504e-05,0.30945857
1746489600002,-4.197e-05,0.3109
1746518400005,3.412e-05,0.3082
1746547200000,-4.76e-06,0.3011
1746576000002,4.159e-05,0.3084
1746604800000,-1.312e-05,0.30835433
1746633600006,-3.077e-05,0.3017
1746662400000,0.0001,0.3107
1746691200001,7.667e-05,0.33053244
1746720000002,4.752e-05,0.34562927
1746748800001,0.0001,0.36249663
1746777600006,0.0001,0.3772
1746806400000,0.0001,0.37516339
1746835200001,0.0001,0.37850964
1746864000000,5.097e-05,0.3897
1746892800001,3.171e-05,0.4165
1746921600000,6.88e-06,0.48426791
1746950400001,0.0001,0.45851864
1746979200001,0.0001,0.4468
1747008000004,0.0001,0.45118139
1747036800000,0.0001,0.46274187
1747065600000,0.0001,0.43960556
1747094400000,5.573e-05,0.43013459
1747123200008,6.109e-05,0.419
1747152000001,3.17e-05,0.43130052
1747180800007,0.0001,0.45684758
1747209600000,0.0001,0.44315002
1747238400002,0.0001,0.42965497
1747267200000,0.0001,0.4263
1747296000003,0.0001,0.4064
1747324800000,0.0001,0.41440392
1747353600001,2.98e-05,0.39785069
1747382400000,-3.257e-05,0.41197725
1747411200000,4.133e-05,0.4098
1747440000000,0.0001,0.3897
1747468800001,-0.00010229,0.37734753
