strategy,symbol,market,status,signal,direction,quote_volume_24h,model_entry_utc,signal_age_seconds,reference_close,atr_sma14,atr_pct,funding_known_at_signal_open,reference_stop,reference_stop_distance,scope,note,research_gate,reason
KELTNER,DOGEUSDT,futures,WATCH,0,NONE,660749345.721,2026-09-07T04:00:00+00:00,1784.344,0.08931,0.0021328571428571425,2.3881504230849204,8.146e-05,,0.004265714285714285,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ARBUSDT,futures,WATCH,0,NONE,640918602.555762,2026-09-07T04:00:00+00:00,1784.344,0.17522,0.013440000000000006,7.670357265152383,0.0001,,0.02688000000000001,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,BNBUSDT,futures,WATCH,0,NONE,520901032.706,2026-09-07T04:00:00+00:00,1784.344,746.7,11.654285714285695,1.5607721594061463,3.078e-05,,23.30857142857139,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,RAYSOLUSDT,futures,EXPIRED_SIGNAL,1,LONG,485956249.8969,2026-09-07T04:00:00+00:00,1784.344,1.1974,0.10227142857142857,8.541124818058174,-5.426e-05,,0.20454285714285714,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,NEARUSDT,futures,EXPIRED_SIGNAL,1,LONG,427376600.002,2026-09-07T04:00:00+00:00,1784.344,2.402,0.10535714285714283,4.386225764244081,7.66e-06,,0.21071428571428566,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,DASHUSDT,futures,WATCH,0,NONE,413549798.47,2026-09-07T04:00:00+00:00,1784.344,69.65,5.878571428571426,8.440159983591421,8.256e-05,,11.757142857142853,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,UNIUSDT,futures,WATCH,0,NONE,349363832.321,2026-09-07T04:00:00+00:00,1784.344,6.993,0.31614285714285717,4.520847377990235,4.944e-05,,0.6322857142857143,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,TAOUSDT,futures,EXPIRED_SIGNAL,1,LONG,307078440.31,2026-09-07T04:00:00+00:00,1784.344,269.78,8.893571428571432,3.2966014636264487,5e-05,,17.787142857142864,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,SUIUSDT,futures,WATCH,0,NONE,292198280.27492,2026-09-07T04:00:00+00:00,1784.344,0.794,0.020028571428571434,2.522490104354085,9.055e-05,,0.04005714285714287,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,LINKUSDT,futures,EXPIRED_SIGNAL,1,LONG,268037363.457,2026-09-07T04:00:00+00:00,1784.344,13.022,0.2937857142857145,2.256072141650395,0.0001,,0.587571428571429,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ENAUSDT,futures,WATCH,0,NONE,246102757.71632,2026-09-07T04:00:00+00:00,1784.344,0.17281,0.00599357142857143,3.468301272247804,5e-05,,0.01198714285714286,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,BULLAUSDT,futures,WATCH,0,NONE,229152353.822158,2026-09-07T04:00:00+00:00,1784.344,0.076504,0.016431785714285715,21.4783353998297,0.00046114,,0.03286357142857143,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,PUMPUSDT,futures,WATCH,0,NONE,224154250.075317,2026-09-07T04:00:00+00:00,1784.344,0.004007,0.00017785714285714285,4.438660914827622,5e-05,,0.0003557142857142857,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,USELESSUSDT,futures,WATCH,0,NONE,202350772.19207,2026-09-07T04:00:00+00:00,1784.344,0.22122,0.030678571428571437,13.867901378072252,0.00050622,,0.061357142857142874,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,FLOCKUSDT,futures,WATCH,0,NONE,202023770.90805,2026-09-07T04:00:00+00:00,1784.344,0.07257,0.008306428571428572,11.44609145849328,5e-05,,0.016612857142857144,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ADAUSDT,futures,WATCH,0,NONE,181797488.41,2026-09-07T04:00:00+00:00,1784.344,0.2192,0.004771428571428573,2.176746611053181,0.0001,,0.009542857142857146,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,1000PEPEUSDT,futures,FILTERED_OUT,0,NONE,169481761.5960724,2026-09-07T04:00:00+00:00,1784.344,0.0035746,8.010714285714286e-05,2.241009983134976,0.0001,,0.00016021428571428572,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,WLDUSDT,futures,WATCH,0,NONE,166661478.4946,2026-09-07T04:00:00+00:00,1784.344,0.4141,0.012149999999999998,2.9340738951943965,0.0001,,0.024299999999999995,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,AKEUSDT,futures,WATCH,0,NONE,153676769.6923521,2026-09-07T04:00:00+00:00,1784.344,0.014172,0.003027785714285715,21.3645619128261,-0.00273829,,0.00605557142857143,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,JUPUSDT,futures,WATCH,0,NONE,139739589.387,2026-09-07T04:00:00+00:00,1784.344,0.2507,0.01314285714285715,5.242463958060292,5e-05,,0.0262857142857143,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ASTERUSDT,futures,WATCH,0,NONE,132154010.0776,2026-09-07T04:00:00+00:00,1784.344,0.7823,0.03586428571428573,4.584467047716442,-1.555e-05,,0.07172857142857146,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,UAIUSDT,futures,EXPIRED_SIGNAL,1,LONG,130602825.4369,2026-09-07T04:00:00+00:00,1784.344,0.6786,0.07281428571428572,10.730074523177972,0.00053044,,0.14562857142857144,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,TRUMPUSDT,futures,FILTERED_OUT,0,NONE,127131380.33852,2026-09-07T04:00:00+00:00,1784.344,2.254,0.06792857142857149,3.0136899480289037,-1.01e-05,,0.13585714285714298,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,LTCUSDT,futures,WATCH,0,NONE,114856182.0,2026-09-07T04:00:00+00:00,1784.344,54.12,1.3428571428571416,2.4812585788195523,0.0001,,2.6857142857142833,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,AVAXUSDT,futures,EXPIRED_SIGNAL,1,LONG,107750526.16,2026-09-07T04:00:00+00:00,1784.344,7.765,0.12099999999999987,1.5582743077913699,0.0001,,0.24199999999999974,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,TIAUSDT,futures,EXPIRED_SIGNAL,1,LONG,95253926.1905,2026-09-07T04:00:00+00:00,1784.344,0.4257,0.01812857142857143,4.25853216550891,5e-05,,0.03625714285714286,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,LITUSDT,futures,WATCH,0,NONE,93596916.30769,2026-09-07T04:00:00+00:00,1784.344,4.4066,0.18945000000000004,4.299232968728726,5e-05,,0.37890000000000007,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ZENUSDT,futures,WATCH,0,NONE,90307073.06,2026-09-07T04:00:00+00:00,1784.344,7.147,0.46,6.436266965160208,4.862e-05,,0.92,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,COTIUSDT,futures,WATCH,0,NONE,86310794.1180923,2026-09-07T04:00:00+00:00,1784.344,0.017102,0.001266071428571429,7.403060627829664,-6.637e-05,,0.002532142857142858,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ONDOUSDT,futures,WATCH,0,NONE,85534536.00285,2026-09-07T04:00:00+00:00,1784.344,0.3812,0.00841428571428572,2.2073152450906925,5e-05,,0.01682857142857144,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,DOTUSDT,futures,EXPIRED_SIGNAL,1,LONG,83825526.597565,2026-09-07T04:00:00+00:00,1784.344,0.9708,0.02932142857142857,3.0203366884454645,0.0001,,0.05864285714285714,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,AAVEUSDT,futures,WATCH,0,NONE,81080087.385,2026-09-07T04:00:00+00:00,1784.344,133.43,3.123571428571426,2.340981359942611,2.63e-06,,6.247142857142852,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,DOODUSDT,futures,EXPIRED_SIGNAL,1,LONG,72419718.3471175,2026-09-07T04:00:00+00:00,1784.344,0.001931,0.00011850000000000002,6.136716727084413,0.00035036,,0.00023700000000000004,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,SUSHIUSDT,futures,WATCH,0,NONE,67880495.6657,2026-09-07T04:00:00+00:00,1784.344,0.2373,0.01812857142857143,7.639515983384506,-1.728e-05,,0.03625714285714286,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,INJUSDT,futures,EXPIRED_SIGNAL,1,LONG,67831459.3111,2026-09-07T04:00:00+00:00,1784.344,5.47,0.14635714285714294,2.675633324627842,-5.044e-05,,0.29271428571428587,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,FILUSDT,futures,WATCH,0,NONE,67540903.909828,2026-09-07T04:00:00+00:00,1784.344,0.8012,0.02030714285714285,2.5345909706868257,0.0001,,0.0406142857142857,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,BCHUSDT,futures,FILTERED_OUT,0,NONE,66268173.05,2026-09-07T04:00:00+00:00,1784.344,255.05,5.772142857142853,2.2631416809029026,-1.14e-05,,11.544285714285706,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,4USDT,futures,WATCH,0,NONE,63032548.701074,2026-09-07T04:00:00+00:00,1784.344,0.022044,0.004271428571428572,19.376830754076263,9.217e-05,,0.008542857142857144,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ORCAUSDT,futures,EXPIRED_SIGNAL,1,LONG,61300573.1613,2026-09-07T04:00:00+00:00,1784.344,1.563,0.06557142857142854,4.195228955305729,-0.00066231,,0.1311428571428571,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,1000BONKUSDT,futures,WATCH,0,NONE,60470816.238258,2026-09-07T04:00:00+00:00,1784.344,0.00311,0.00016049999999999992,5.160771704180061,5e-05,,0.00032099999999999983,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,XMRUSDT,futures,WATCH,0,NONE,59981217.11,2026-09-07T04:00:00+00:00,1784.344,533.35,15.357142857142842,2.8793743052672434,0.00054039,,30.714285714285683,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,PENGUUSDT,futures,FILTERED_OUT,0,NONE,56938515.319848,2026-09-07T04:00:00+00:00,1784.344,0.008581,0.00022828571428571434,2.6603625951021366,5e-05,,0.0004565714285714287,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,OPUSDT,futures,WATCH,0,NONE,54300946.845028,2026-09-07T04:00:00+00:00,1784.344,0.10865,0.003960000000000001,3.644730786930512,0.0001,,0.007920000000000002,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,XLMUSDT,futures,WATCH,0,NONE,53975937.0933,2026-09-07T04:00:00+00:00,1784.344,0.1871,0.0031478571428571445,1.6824463617622367,0.0001,,0.006295714285714289,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,CRVUSDT,futures,WATCH,0,NONE,50490998.65753,2026-09-07T04:00:00+00:00,1784.344,0.3853,0.012671428571428575,3.2887175114011353,5.777e-05,,0.02534285714285715,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,FETUSDT,futures,WATCH,0,NONE,49485915.2108,2026-09-07T04:00:00+00:00,1784.344,0.1724,0.005092857142857141,2.9540934703347688,-6.441e-05,,0.010185714285714282,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,HEMIUSDT,futures,EXPIRED_SIGNAL,-1,SHORT,47661727.582808,2026-09-07T04:00:00+00:00,1784.344,0.010394,0.000967,9.303444294785452,-0.00028097,,0.001934,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,FARTCOINUSDT,futures,WATCH,0,NONE,47144557.99585,2026-09-07T04:00:00+00:00,1784.344,0.1726,0.006900000000000002,3.9976825028968723,0.00021605,,0.013800000000000003,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,XANUSDT,futures,EXPIRED_SIGNAL,1,LONG,47032666.885234,2026-09-07T04:00:00+00:00,1784.344,0.020754,0.0012737142857142854,6.137199025316977,0.0001734,,0.0025474285714285707,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,VIRTUALUSDT,futures,WATCH,0,NONE,42984425.36781,2026-09-07T04:00:00+00:00,1784.344,0.7131,0.019221428571428573,2.6954744876494985,5e-05,,0.03844285714285715,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,LAYERUSDT,futures,WATCH,0,NONE,42410813.784349,2026-09-07T04:00:00+00:00,1784.344,0.0732,0.0034821428571428594,4.757025761124125,-0.00015693,,0.006964285714285719,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ZAMAUSDT,futures,WATCH,0,NONE,42395811.44234,2026-09-07T04:00:00+00:00,1784.344,0.05427,0.0024021428571428575,4.426281291952935,5e-05,,0.004804285714285715,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,XPLUSDT,futures,WATCH,0,NONE,40642999.51789,2026-09-07T04:00:00+00:00,1784.344,0.08837,0.0026978571428571407,3.0529106516432507,5e-05,,0.0053957142857142815,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,EPICUSDT,futures,WATCH,0,NONE,40026047.94962,2026-09-07T04:00:00+00:00,1784.344,0.4063,0.035800000000000005,8.811223234063501,-7.609e-05,,0.07160000000000001,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,COLLECTUSDT,futures,EXPIRED_SIGNAL,-1,SHORT,39600077.59517,2026-09-07T04:00:00+00:00,1784.344,0.03654,0.008251428571428573,22.58190632574869,0.00015419,,0.016502857142857146,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,LDOUSDT,futures,WATCH,0,NONE,39071624.4513,2026-09-07T04:00:00+00:00,1784.344,0.4044,0.012650000000000003,3.128090999010881,7.614e-05,,0.025300000000000007,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,PROMUSDT,futures,WATCH,0,NONE,38102328.5245,2026-09-07T04:00:00+00:00,1784.344,5.394,0.2843571428571428,5.271730494199903,5e-05,,0.5687142857142856,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,JTOUSDT,futures,WATCH,0,NONE,37336334.2078,2026-09-07T04:00:00+00:00,1784.344,0.4447,0.017921428571428585,4.0300041761701335,5e-05,,0.03584285714285717,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,METISUSDT,futures,WATCH,0,NONE,37246906.772,2026-09-07T04:00:00+00:00,1784.344,3.247,0.20742857142857143,6.388314488098905,-5.01e-06,,0.41485714285714287,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,APTUSDT,futures,WATCH,0,NONE,34228707.0315,2026-09-07T04:00:00+00:00,1784.344,0.613,0.01600714285714287,2.611279422046145,0.0001,,0.03201428571428574,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,MAGMAUSDT,futures,WATCH,0,NONE,34156520.4199,2026-09-07T04:00:00+00:00,1784.344,0.25975,0.028785000000000005,11.081809432146297,0.00013965,,0.05757000000000001,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,BOMEUSDT,futures,WATCH,0,NONE,33725103.7247747,2026-09-07T04:00:00+00:00,1784.344,0.0009186,5.036428571428568e-05,5.482722154831883,5e-05,,0.00010072857142857136,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ICPUSDT,futures,WATCH,0,NONE,33610022.369,2026-09-07T04:00:00+00:00,1784.344,2.715,0.07521428571428565,2.7703235990528787,-2.079e-05,,0.1504285714285713,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,1000SHIBUSDT,futures,WATCH,0,NONE,30904074.958502,2026-09-07T04:00:00+00:00,1784.344,0.005452,9.807142857142863e-05,1.7988156377738194,0.0001,,0.00019614285714285727,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,CFGUSDT,futures,EXPIRED_SIGNAL,1,LONG,28904820.6929,2026-09-07T04:00:00+00:00,1784.344,0.1319,0.00472142857142857,3.5795516083613115,5e-05,,0.00944285714285714,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,IOSTUSDT,futures,EXPIRED_SIGNAL,1,LONG,28316203.38588004,2026-09-07T04:00:00+00:00,1784.344,0.000743,3.74142857142857e-05,5.035570082676406,0.0001,,7.48285714285714e-05,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,龙虾USDT,futures,WATCH,0,NONE,27566778.723614,2026-09-07T04:00:00+00:00,1784.344,0.07021,0.007776857142857143,11.076566219708223,5e-05,,0.015553714285714285,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,GRTUSDT,futures,WATCH,0,NONE,26563430.63361,2026-09-07T04:00:00+00:00,1784.344,0.01903,0.000707857142857144,3.719690713910373,0.0001,,0.001415714285714288,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,CAKEUSDT,futures,WATCH,0,NONE,26263115.4782,2026-09-07T04:00:00+00:00,1784.344,2.187,0.07061428571428571,3.228819648572735,5e-05,,0.14122857142857143,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,NAORISUSDT,futures,EXPIRED_SIGNAL,1,LONG,24884688.21919,2026-09-07T04:00:00+00:00,1784.344,0.0383,0.0032349999999999996,8.446475195822453,0.00038198,,0.006469999999999999,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ATOMUSDT,futures,WATCH,0,NONE,24596570.922,2026-09-07T04:00:00+00:00,1784.344,1.582,0.02864285714285716,1.810547227740655,2.679e-05,,0.05728571428571432,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,TUTUSDT,futures,WATCH,0,NONE,24258718.70951,2026-09-07T04:00:00+00:00,1784.344,0.02471,0.0020100000000000005,8.13435855928774,-0.00036507,,0.004020000000000001,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,PENDLEUSDT,futures,WATCH,0,NONE,24065627.9269,2026-09-07T04:00:00+00:00,1784.344,2.051,0.060471428571428544,2.9483875461447364,0.0001,,0.12094285714285709,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,GIGGLEUSDT,futures,FILTERED_OUT,0,NONE,23211246.3256,2026-09-07T04:00:00+00:00,1784.344,38.34,1.7428571428571438,4.545793278187647,5e-05,,3.4857142857142875,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,TRXUSDT,futures,EXPIRED_SIGNAL,1,LONG,22712882.60177,2026-09-07T04:00:00+00:00,1784.344,0.33548,0.0012985714285714306,0.38707864211620086,-1.455e-05,,0.0025971428571428612,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,CHIPUSDT,futures,WATCH,0,NONE,21601187.43299,2026-09-07T04:00:00+00:00,1784.344,0.05701,0.003077142857142857,5.397549302127446,5e-05,,0.006154285714285714,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,BTWUSDT,futures,WATCH,0,NONE,21544101.36651,2026-09-07T04:00:00+00:00,1784.344,0.44364,0.027002142857142853,6.086498705514122,0.00038544,,0.054004285714285706,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ETCUSDT,futures,WATCH,0,NONE,20354102.147,2026-09-07T04:00:00+00:00,1784.344,7.776,0.15007142857142844,1.929930922986477,0.0001,,0.3001428571428569,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,WIFUSDT,futures,FILTERED_OUT,0,NONE,20333121.24064,2026-09-07T04:00:00+00:00,1784.344,0.2138,0.006135714285714282,2.869838300146998,5e-05,,0.012271428571428563,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,EDGEUSDT,futures,WATCH,0,NONE,19951746.19,2026-09-07T04:00:00+00:00,1784.344,0.5798,0.040335714285714294,6.9568324052629,0.00025739,,0.08067142857142859,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,FIDAUSDT,futures,WATCH,0,NONE,19750985.04722,2026-09-07T04:00:00+00:00,1784.344,0.0208,0.0007392857142857139,3.55425824175824,5e-05,,0.0014785714285714278,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ZROUSDT,futures,FILTERED_OUT,0,NONE,19294324.99711,2026-09-07T04:00:00+00:00,1784.344,1.0778,0.03386428571428573,3.14198234498847,5e-05,,0.06772857142857146,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,RENDERUSDT,futures,WATCH,0,NONE,19085333.6566,2026-09-07T04:00:00+00:00,1784.344,1.531,0.034928571428571434,2.2814220397499305,5e-05,,0.06985714285714287,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,METUSDT,futures,WATCH,0,NONE,18984876.8448,2026-09-07T04:00:00+00:00,1784.344,0.2059,0.008735714285714286,4.242697564698536,-3.834e-05,,0.017471428571428572,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,ZKUSDT,futures,WATCH,0,NONE,18852954.018915,2026-09-07T04:00:00+00:00,1784.344,0.010889,0.0004998571428571428,4.590477939729478,5e-05,,0.0009997142857142856,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
KELTNER,TUSDT,futures,WATCH,0,NONE,18351992.070865,2026-09-07T04:00:00+00:00,1784.344,0.004598,0.00015499999999999995,3.3710308829926046,-0.00143835,,0.0003099999999999999,EXPANDED_UNVALIDATED,"Entry filters only; account position, pyramid profit and portfolio capacity must be checked separately.",RESEARCH_ONLY,
